user_upload,ad_id,video_id,labeller_id,ad_or_no,ad_brand,product,food_or_no
FALSE,2866,Nh6T62Tw8_Y,10,TRUE,Chevrolet,Chevrolet silverado car,FALSE
FALSE,2867,RB6ijzkF1xI,14,TRUE,Redbull,energy drink,TRUE
FALSE,2868,YWn5kqXTihk,10,TRUE,BMO,BMO mastercard,FALSE
FALSE,2869,QulunHhLFbE,10,TRUE,Chevrolet,Chevrolet cars,FALSE
FALSE,2870,vl4HyJbaHLU,10,TRUE,Adobe,Adobe storybook,FALSE
FALSE,2871,uegAe2EeM84,10,TRUE,The Brick,A mattress ,FALSE
FALSE,2872,faMiLwRQxB0,10,TRUE,NFL,Superbowl 2024,FALSE
FALSE,2873,gXrK-kTrtnU,10,TRUE,Playstation,Suicide squad game,FALSE
FALSE,2874,w47feUBSZFk,10,TRUE,MAXI,Maxi medication,FALSE
FALSE,2875,VT4Pe0lMHvQ,10,TRUE,Walkerton Timber Mart,Walkerton Timber Mart building,FALSE
FALSE,2876,AVButJyXyI0,14,TRUE,Dietrich Law,law office,FALSE
FALSE,2877,L2TQ4xbw4TQ,14,TRUE,Nintendo Switch,game console,FALSE
FALSE,2878,L6EV0gcGAhU,14,TRUE,Universal ,kung Fu Panda 4,FALSE
FALSE,2879,jhEqwEUlT_I,14,TRUE,Second Harvest Sweeps,contest,FALSE
FALSE,2880,cwor_vdoMQU,14,TRUE,Passion Autos,auto shop,FALSE
FALSE,2881,NwMELMPgOZo,10,TRUE,Oakville boxing academy ,"
Oakville boxing academy ",FALSE
FALSE,2882,xhAVXG4QW-E,10,TRUE,level film,Out of Darkness movie,FALSE
FALSE,2883,sABxPw6g1dw,14,TRUE,1-800-Got-Junk,junk removal service,FALSE
FALSE,2884,yj17_jhXmtw,10,TRUE,Kosim Medical Supplies ,Kosim multi brand maintenance,FALSE
FALSE,2885,rY-doRqoPWI,10,TRUE,Cashmere,Cashmere Bathroom tissue,FALSE
FALSE,2886,RVJYEc1DXPk,14,TRUE,Solitude,music video,FALSE
FALSE,2887,liBjJUTA9v8,10,TRUE,Ontario Baseball Association,Ontario Baseball Association teams,FALSE
FALSE,2888,jtqqcsRdHNk,14,TRUE,Lysol,disinfectant,FALSE
FALSE,2889,nupuJquLF3Y,14,TRUE,Universal,movie,FALSE
FALSE,2890,gIssC3oz5Zw,14,TRUE,Toyota,Toyota,FALSE
FALSE,2891,B2e7qjCxuaY,10,TRUE,Nissan,Nissan adventures,FALSE
FALSE,2892,EAKloiBUatM,10,TRUE,Cascades,Cascades insurance,FALSE
FALSE,2893,3t6PCPZ_LnI,14,TRUE,Banque Nationale,bank,FALSE
FALSE,2894,OVt_h5SI2bg,10,TRUE,Homedepot,Homedepot products,FALSE
FALSE,2895,vyTQUzEr4q4,14,TRUE,Universal ,Kung Fu Panda 4,FALSE
FALSE,2896,05YpAZ9U6VE,10,TRUE,ROAS - nikk,Scale SMMA,FALSE
FALSE,2897,R8odlKLuzNY,14,TRUE,CIBC,bank,FALSE
FALSE,2898,Z_mG5J7d0nc,14,TRUE,Buick,Encore,FALSE
FALSE,2899,UQVk4XhcvL0,10,TRUE,Urbania,Urbania videos,FALSE
FALSE,2900,BCgwTm9KhcQ,14,TRUE,Quebec government,healthcare service,FALSE
FALSE,2901,ihDpLb_PMZ4,14,FALSE,Not Labeled,N/A,
FALSE,2902,yZEprM-nWyk,14,TRUE,One Plus,cellphone,FALSE
FALSE,2903,s3PRCqLs5kQ,14,TRUE,Energir,energy ,FALSE
FALSE,2904,rpZMC5SlNVs,10,TRUE,Chevrolet,Chevrolet equinox ,FALSE
FALSE,2905,I8tEwT8afkA,10,,Not Labeled,N/A,
FALSE,2906,Bl3_M7AqT80,10,TRUE,Radio Canada Ohdio,Radio Canada,FALSE
FALSE,2907,NnugWGrdGmI,10,TRUE,Playstation,Suicide squad game,FALSE
FALSE,2908,_wRqUfl8F2g,14,TRUE,Microsoft,Microsoft 365,FALSE
FALSE,2909,n2n7G-MF3zg,10,TRUE,Subaru,Subaru cars,FALSE
FALSE,2910,puVB-_FW-ww,10,TRUE,Tangerine bank,Save on sports gear,FALSE
FALSE,2911,72c3fjNRtn4,14,TRUE,Bonjour Quebec,Quebec tourism,FALSE
FALSE,2912,xk9BuVDRS6o,10,TRUE,Bitbuy,Bitbuy crypto exchange,FALSE
FALSE,2913,Fbgh0W3HBLI,14,TRUE,Rocky Mountaineer,train,FALSE
FALSE,2914,c6-pS0yFJ6o,14,TRUE,Volvo,hybrid,FALSE
FALSE,2915,fKJwzQIczjc,10,TRUE,Campbell's,Campbell's concentrated broth,TRUE
FALSE,2916,TkR6CXAPM-E,14,TRUE,UHN Foundation,hospital foundation,FALSE
FALSE,2917,9Usjp5HuqpI,14,TRUE,Uber eats,delivery service,FALSE
FALSE,2918,jmkhTBjF4y8,14,TRUE,Walmart delivery,delivery service,FALSE
FALSE,2919,fYZSYj_ixPc,14,TRUE,GMC,GMC Sierra,FALSE
FALSE,2920,PhoMLbggztU,14,TRUE,Home Depot,home appliances,FALSE
FALSE,2921,zOMxq-ysB0A,14,TRUE,Old Spice,old spice ,FALSE
FALSE,2922,kzIAhL062fQ,14,TRUE,Genesis,G70,FALSE
FALSE,2923,#NAME?,14,TRUE,Uber Eats,baseball game?,FALSE
FALSE,2924,pW1Mn8c8pec,14,TRUE,Equifax,identity theft protection,FALSE
FALSE,2925,e4W8HkINzxs,14,TRUE,George Brown College,college,FALSE
FALSE,2926,Z6yuxrPxh9Q,14,TRUE,UHN Foundation,hospital foundation,FALSE
FALSE,2927,YktjUKsn2J8,14,TRUE,iW TFC,Gandara season 2,FALSE
FALSE,2928,aYMvZtiJl2Q,14,TRUE,Maserati,Levante,FALSE
FALSE,2929,_yussFkGsII,14,TRUE,Kia,Sportage,FALSE
FALSE,2930,NSfQD0KwGgA,14,TRUE,One Plus,cellphone,FALSE
FALSE,2931,QlC_Jgj0Bzg,14,TRUE,Freshco,grovery store,FALSE
FALSE,2932,KwCDrbeKeQ8,10,TRUE,Febreze,Febreze car,FALSE
FALSE,2933,fjd45l2t8Io,10,TRUE,Government of Canada,Dementia risk reduction,FALSE
FALSE,2934,N6nF6gvtetI,10,TRUE,CAT,Cat repair option,FALSE
FALSE,2935,P8oUho-tEl8,10,TRUE,Toronto raptors,Open gym pres,FALSE
FALSE,2936,XEHNl1xNEeY,10,TRUE,Thriller recods,Rain city drive,FALSE
FALSE,2937,7od3J5g6BP8,10,TRUE,NETA industry,All new NETA industry alliance,FALSE
FALSE,2938,Y65envJyvh8,10,TRUE,Popeye's,Popeye's flash sale,FALSE
FALSE,2939,e8kQ6rXY9Ps,10,TRUE,GT race,Ontario race track driving ,FALSE
FALSE,2940,98lM3CqOLRQ,10,TRUE,Air wick,Air wick vibrant,FALSE
FALSE,2941,mFPqDRMprV8,10,TRUE,Ford,Ford escape car,FALSE
FALSE,2942,iaAx6V7NMCw,10,TRUE,Historica canada,Fur trade in Canada,FALSE
FALSE,2943,RVIl3dMqtOo,10,,Not Labeled,N/A,
FALSE,2944,YQ8HxP_LdF8,10,TRUE,World gold counsel,Invest in gold,FALSE
FALSE,2945,Frqye8miro0,10,TRUE,Toronto raptors,Die-hard fan,FALSE
FALSE,2946,pFf5BgVfBhQ,10,TRUE,Color Finale,Software,FALSE
FALSE,2947,LDI380MMvuk,14,TRUE,CIBC,bank,FALSE
FALSE,2948,xPWyuJ7Ddlw,14,TRUE,Lighthouse Dental,dental services,FALSE
FALSE,2949,uJzGHQ_Yv7Q,14,TRUE,Australia's Thunder from Down Under,performance show,FALSE
FALSE,2950,U6il-FmyjGc,14,TRUE,Qi Irons,golf clubs,FALSE
FALSE,2951,_xp1Ld1X7mg,14,TRUE,Volvo,SUV,FALSE
FALSE,2952,Hqzro7J_T8A,14,TRUE,universal ,drive-away dolls,FALSE
FALSE,2953,gx5Btd07Gkg,10,FALSE,Not Labeled,N/A,
FALSE,2954,DhyW6ge_0c8,10,TRUE,Fresh Co,Grocery Store,FALSE
FALSE,2955,n1MVKO0KrHM,10,TRUE,Post - Shreddies,Shreddies cereal,TRUE
FALSE,2956,xMQeLF_-Lik,14,TRUE,disney,life and beth,FALSE
FALSE,2957,s_6AVLRJKw0,14,TRUE,carter motorsports,motorcycles,FALSE
FALSE,2958,WWb6gInoiMU,14,TRUE,houseful,houses,FALSE
FALSE,2959,mUerCkucIzk,14,TRUE,vrbo,rentals,FALSE
FALSE,2960,#NAME?,14,TRUE,marvel,deadpool,FALSE
FALSE,2961,cxG6SIyYZ_U,14,FALSE,Not Labeled,N/A,
FALSE,2962,Ta3rrh4RoKA,14,TRUE,121 mining investment,investment group,FALSE
FALSE,2963,hRyXDlFEM8k,14,TRUE,RBC,bank and apple watch,FALSE
FALSE,2964,k2NpnrS5kwA,14,TRUE,20th century fox,kingdom of the planet of the apes,FALSE
FALSE,2965,eN2yyae5CRs,14,TRUE,royal lepage,real estate,FALSE
FALSE,2966,9wkzb2l8tLA,14,TRUE,new zealand ministry of education,teaching,FALSE
FALSE,2967,v1At2WOAkhY,14,TRUE,healthy choice,healthy choice meals,TRUE
FALSE,2968,KCIGfAMsBCw,14,TRUE,netflix,tudum,FALSE
FALSE,2969,bKe38OHi7BY,14,TRUE,festool,tools,FALSE
FALSE,2970,mMT9dvguhR4,14,TRUE,arturia,sharelle and loraine james,FALSE
FALSE,2971,FeqHwWuAjOk,14,TRUE,quebec government,health services,FALSE
FALSE,2972,3ZTbKd4UUsQ,14,TRUE,quebec government,health services,FALSE
FALSE,2973,dm8u7ASvQAI,14,TRUE,subway,subway sandwich ,TRUE
FALSE,2974,L7qkM-r47IE,14,TRUE,NBC,bank,FALSE
FALSE,2975,d0iqo1kO-Jk,14,TRUE,preston hardware,hardware store,FALSE
FALSE,2976,s-JfxmmwbdI,14,TRUE,uniqlo,clothing store,FALSE
FALSE,2977,bdri8hMyyOg,14,TRUE,BNC / NBC,bank,FALSE
FALSE,2978,x_aaGdSEOhI,14,TRUE,Oura,Oura ring,FALSE
FALSE,2979,QV0XarBQqVI,14,TRUE,visit orlando,orlando tourism,FALSE
FALSE,2980,iqeYJ0iHNXQ,14,TRUE,petits poissons,winter carnival festival ,FALSE
FALSE,2981,uZHOCdOSJ_E,14,TRUE,oxfam,charity,FALSE
FALSE,2982,M2k2COkSv1g,14,TRUE,econo lunettes,glasses,FALSE
FALSE,2983,U8yA__hRsHY,14,TRUE,my cose des ongles,foot health,FALSE
FALSE,2984,iSM24EHi79w,14,TRUE,quebec education,education services,FALSE
FALSE,2985,sipy0AAGNPc,14,TRUE,club piscine,gym,FALSE
FALSE,2986,O4MnP-2iJjo,14,TRUE,adrien gagnon,melatonin,FALSE
FALSE,2987,apZpTiimhkc,14,TRUE,sprint,convenience store?,FALSE
FALSE,2988,TrdaL1f7RsE,14,TRUE,festool,tools,FALSE
FALSE,2989,vYAcfERL2X0,14,TRUE,tuk smith and the restless harts,music video,FALSE
FALSE,2990,RIEGWmWjBPU,14,TRUE,bey ries,album trailer,FALSE
FALSE,2991,gdqOUnKTcQ8,14,TRUE,cellzone,cellphone and accessories ,FALSE
FALSE,2992,u0aneU9dVlQ,14,TRUE,kia,car,FALSE
FALSE,2993,ZIbWov0mJ88,14,TRUE,cashmere,toilet paper,FALSE
FALSE,2994,XgWIbpyYMhg,14,TRUE,sony pictures,madame web trailer,FALSE
FALSE,2995,ftCoVhhiLik,14,TRUE,paille,trucks,FALSE
FALSE,2996,TSg8W67aDFY,10,TRUE,Janes,Janes chicken wings,TRUE
FALSE,2997,GqtF5I060rg,10,TRUE,AMC and AMC+,The walking dead show,FALSE
FALSE,2998,hx9oWO_6qaA,10,TRUE,ClubPiscine,ClubPiscine deals,FALSE
FALSE,2999,RTjlS8p7bHo,10,TRUE,Health ministry Quebec,Health ministry Quebec,FALSE
FALSE,3000,h8lt6estXpQ,10,TRUE,Blue dragon,Blue dragon food products,TRUE
FALSE,3001,mIH0h45w40s,10,TRUE,salon international in quebec ,salon international sale,FALSE
FALSE,3002,xrPK_plSpl0,10,TRUE,Crave,True detective show,FALSE
FALSE,3003,vPaMG97tpRk,10,TRUE,tangerine bank,"raptors score, fans win in tangerine",FALSE
FALSE,3004,M5V9ChRrjSQ,10,TRUE,go turkey,Istanbul city,FALSE
FALSE,3005,uzxoFO9KZ-0,10,TRUE,BMO bank,investing in BMO bank,FALSE
FALSE,3006,YVYk195wVFQ,10,TRUE,Febreze,Febreze nose blind,FALSE
FALSE,3007,e2XyuS9wCMI,10,TRUE,cégep du vieux montreal,electronic technology,FALSE
FALSE,3008,PGfOmRUAvjE,10,TRUE,homedepot,appliances batch 2 in homedepot,FALSE
FALSE,3009,VvURfS7JPdY,10,TRUE,oxfam quebec,oxfam quebec fighting for equality,FALSE
FALSE,3010,kPZfMHUmf68,10,TRUE,wondershare,video editor,FALSE
FALSE,3011,wIP8xpK455E,10,TRUE,ubereats,Ubereats service,FALSE
FALSE,3012,ZdO2HhLKwdw,10,TRUE,Sisley paris,Sisley paris skin products,FALSE
FALSE,3013,CS45h-nnFZo,10,TRUE,YouTube,Youtube premium,FALSE
FALSE,3014,2qN_ybGqTLQ,10,TRUE,Holley,2024 holley fest,FALSE
FALSE,3015,X66zDqVBXoI,10,TRUE,Kellogg's Rice krispies,Rice krispies squares,TRUE
FALSE,3016,RRPyR8H0CVo,10,,Not Labeled,N/A,
FALSE,3017,VpIXSbsn8KQ,10,TRUE,Kashi,Kashi bars,TRUE
FALSE,3018,YehtncMXWIk,10,TRUE,Autotrader Canada,Autotrader Canada car deals,FALSE
FALSE,3019,AkHJ5NEirNo,10,TRUE,WWE2k,WWE24 game,FALSE
FALSE,3020,Q3FC1I9Ceo8,10,TRUE,VSSL,VSSL coffee mug,FALSE
FALSE,3021,v6lpGF5Z4LA,10,TRUE,Genesis,Genesis electric car,FALSE
FALSE,3022,W2WlHnXMozY,10,TRUE,Tactical overland,Tactical Aerial Teaser,FALSE
FALSE,3023,WQXYz1gUClw,10,TRUE,TENA,TENA men underwear,FALSE
FALSE,3024,KpIFv_OD_OQ,10,TRUE,Crave,Spider man movie,FALSE
FALSE,3025,zwAuCgkJLvs,10,TRUE,Listerine,Listerine mouth wash,FALSE
FALSE,3026,Ly4LpOWX754,10,TRUE,Michaella edwards,Fix hip labrum tear without surgery ,FALSE
FALSE,3027,FVZqUF1nkb8,10,TRUE,Luuk tilmans,Fastest web housing service,FALSE
FALSE,3028,SIkIB8L-feg,10,TRUE,Aveeno Canada,Aveeno cream,FALSE
FALSE,3029,yPXNFzsZ_TU,10,TRUE,Epson Canada,Epson laser projector,FALSE
FALSE,3030,2VdoGQb589Y,10,TRUE,Canadian tire,Save with Castrol Synthetic,FALSE
FALSE,3031,1o2TDkwB0Cw,10,TRUE,Reactine Canada,Reactine indoor allergy medication ,FALSE
FALSE,3032,23E9iRNBWRw,10,TRUE,Craig's cookies,Cookies,TRUE
FALSE,3033,LzQCXG1INpM,10,TRUE,Adobe,Photography concepts with Adobe,FALSE
FALSE,3034,16tUiKlZaPc,10,TRUE,Babybel,Babybel cheese,TRUE
FALSE,3035,v6jeXqIS9_o,10,TRUE,Rogers Canada,samsung phone with rogeres,FALSE
FALSE,3036,nQghvYYAjG0,10,TRUE,cape breton nova scotia ,Hiking and biking in cape breton ,FALSE
FALSE,3037,1yBgyGgEavM,10,TRUE,brain the brain,brain the brain show,FALSE
FALSE,3038,azdLCdkPavs,10,TRUE,Grocery foundation,Toonies for tummies donations,FALSE
FALSE,3039,HTay56DfGe8,10,TRUE,MSI global,prestige 15 AI evo B1M,FALSE
FALSE,3040,FXHwfKbrdYk,10,TRUE,Pluralsight,analytics,FALSE
FALSE,3041,-oJXlYPX-8o,10,TRUE,the seven,road trip to the seven,FALSE
FALSE,3042,SO2up0XzVKs,10,TRUE,Adobe ,Custom lettering magic,FALSE
FALSE,3043,6EzpiI_9HxI,10,TRUE,new west theatre,legends of rock and country concert,FALSE
FALSE,3044,XdUDgE_lT-Q,10,TRUE,feed Ontario,feed Ontario top advocate for food security,FALSE
FALSE,3045,EjRpDXWNGgU,10,TRUE,1password,protect your business by using a password,FALSE
FALSE,3046,hWbsKArAQ5U,10,,Not Labeled,N/A,
FALSE,3047,#NAME?,10,TRUE,blake shelton,gwen stefani and blake shelton purple irises,FALSE
FALSE,3048,7zJ6TcaguJY,10,TRUE,Monster energy,Monster energy drink and snowboarding,FALSE
FALSE,3049,RP7ij5SpAFg,10,TRUE,Shoppers drug mart,Shoppers drug mart glossy lip trio,FALSE
FALSE,3050,PvicenglTks,10,TRUE,feed ontario,advocating for food security ,FALSE
FALSE,3051,r4krkAYYrdI,10,TRUE,VEVO,paris MBnel ,FALSE
FALSE,3052,QBnbuKRqzNs,10,TRUE,Bell and toronto raptors,Open gym press,FALSE
FALSE,3053,SFG1EyjwZuI,10,TRUE,Ebaymotors,Bidding Website,FALSE
FALSE,3054,46SH6Y_72G0,10,TRUE,Thermo Fisher Scientific,Lab Program,FALSE
FALSE,3055,ENGCaMQAs9Q,10,TRUE,Vizor,Mobile game,FALSE
FALSE,3056,M7HEljf9Lw8,10,TRUE,APTN,Indigenous news channel,FALSE
FALSE,3057,t4bWl-MUIN0,10,TRUE,Epson,Scanner,FALSE
FALSE,3058,50qsMqQEd3A,10,TRUE,Marion Rampal,Music Video,FALSE
FALSE,3059,5mLBWMCXFdg,10,TRUE,Feed Ontario,Food bank,FALSE
FALSE,3060,AfnKiKj6ASM,10,TRUE,McCain foods Canada,McCain fries,TRUE
FALSE,3061,yr-51xDeXAE,10,TRUE,wade and karen channel,beach villa vibes 2024,FALSE
FALSE,3062,w8mwJbGAecM,10,TRUE,Go overland Canada,Go overland Canada adventures ,FALSE
FALSE,3063,NwddgUWjkOk,10,TRUE,Whiten & lublin employment lawyers,employment lawyers,FALSE
FALSE,3064,32pnBZ9stjM,10,TRUE,Hyundai,Hyundai KONA car,FALSE
FALSE,3065,bWxdwXIPiiM,10,TRUE,Jason Derulo & michael Buble,Jason Derulo & michael Buble spicy margarita song,FALSE
FALSE,3066,IKlhCBfYrEM,10,TRUE,DoorDash,DoorDash cake delivery ,TRUE
FALSE,3067,6CO39hsmx1Y,10,TRUE,Nicorette Canada,Nicorette DSA ,FALSE
FALSE,3068,cjKXJR72odk,10,TRUE,Adobe ,Custom brushed and symbols,FALSE
FALSE,3069,PD-VEt7fP-0,10,,Not Labeled,N/A,
FALSE,3070,cEaoEFr2EUs,10,TRUE,Phoenix,Phoenix company,FALSE
FALSE,3071,l_QukUmfogQ,10,TRUE,Feed Ontario charity,local food to ontario people to reduce food insecurity,FALSE
FALSE,3072,zF61EaqeYU0,10,TRUE,Adobe express,patreon rewards,FALSE
FALSE,3073,0qvzR2DWvcE,10,TRUE,Ubereats,Ubereats quality,FALSE
FALSE,3074,j9hb_h-_4eA,10,TRUE,Thrive,Thrive nicotine therapy,FALSE
FALSE,3075,9TOJA0RU6iI,10,TRUE,Make48,"Tools, tech, and creativity ",FALSE
FALSE,3076,B2UjKcLsL80,10,TRUE,feed ontario ,reducing food insecurity in ontario,FALSE
FALSE,3077,YUJfZoyc-Z4,10,TRUE,playstation,Helldivers 2 ,FALSE
FALSE,3078,g0-ctwSr0Tc,10,TRUE,ubisoft,skulls and bones game,FALSE
FALSE,3079,vTBOAbFDglQ,10,TRUE,York university ,reducing racial bias in AI imaging,FALSE
FALSE,3080,6xtuL0Y487I,10,TRUE,playstation,Helldivers 2,FALSE
FALSE,3081,GjxiYa4j_jQ,10,TRUE,CBC gem,CBC gem streaming service,FALSE
FALSE,3082,p8E50Uzt1uQ,10,TRUE,Avnet ,infrastructure ,FALSE
FALSE,3083,5nFPYx-5q5E,10,TRUE,Iberoster (IHG),IHC hotels and resorts ,FALSE
FALSE,3084,CDsgZbjLm00,10,TRUE,samsung Canada,Galaxy S23 FE phone,FALSE
FALSE,3085,kCXtdMrFg70,10,TRUE,Lazy bear games,bandle tale league of legends game,FALSE
FALSE,3086,ezvGB1S_sZE,10,TRUE,toyota,Toyota grandhighlander,FALSE
FALSE,3087,xrh5wYa1sFY,10,TRUE,Nordica,Nordica Cottage cheese,TRUE
FALSE,3088,Oa_RSwwpPaA,10,TRUE,Benson Boone ,Benson Boone beautiful things music video,FALSE
FALSE,3089,HyhT279pX18,10,TRUE,Nivea ,nivea cream,FALSE
FALSE,3090,ze_-J2DN_iY,10,TRUE,Nivea Q10,Nivea Q10 products hygiene ,FALSE
FALSE,3091,SFz-oxsAt48,10,TRUE,VSSL,VSSL travel mugs,FALSE
FALSE,3092,W3Nc4p2LS_M,10,TRUE,Constant contract,Contracts for employees,FALSE
FALSE,3093,SCbPBUgpPCk,10,TRUE,Ontario college of social workers and social service workers ,Ontario college of social workers and social service workers service for workers,FALSE
FALSE,3094,XoolxfWFFpg,10,TRUE,Fortnite,Fortnite X TMNT game ,FALSE
FALSE,3095,fPvaJZ4WUWo,10,TRUE,NONexister ,NONexister  where does your mind go music video,FALSE
FALSE,3096,XGoIgkw0wGM,10,TRUE,NetSuite,NetSuite website,FALSE
FALSE,3097,7yzvxQemyus,10,TRUE,Genesis,Genesis car G70 2024,FALSE
FALSE,3098,O8dcU_gJfoM,10,TRUE,Goodfood,Goodfood meals,FALSE
FALSE,3099,anqJ5PPQRh0,10,TRUE,Canadian center for child protection, child protection,FALSE
FALSE,3100,rWg1uvSrftM,10,TRUE,Radical Engineering ,Radical Engineering - share your stage,FALSE
FALSE,3101,Ek2aNkAqcNc,10,TRUE,Go turkey ,Istanbul city,FALSE
FALSE,3102,dwAHls_GnSQ,10,TRUE,Feed Ontario,feeding the food insecure ,FALSE
FALSE,3103,ioY9a2xLT0w,10,TRUE,WWE24,WWE24 game,FALSE
FALSE,3104,6QmmaMaf6jA,10,TRUE,Grand Stand for piano,Grand Stand for piano music holder,FALSE
FALSE,3105,DRnF8rDmrU0,10,TRUE,A & I solutions,Product demo,FALSE
FALSE,3106,aurXALwaFiY,10,TRUE,unknown ,unknown,FALSE
FALSE,3107,xq0ZVWvjtS0,10,TRUE,Cineplex,Ordinary angels movie ,FALSE
FALSE,3108,efFoMwoq-1A,10,TRUE,Get cracking,Get Cracking eggs,TRUE
FALSE,3109,quTCiRwgeXM,10,TRUE,BMO bank,BMO investing,FALSE
FALSE,3110,MtC7MB3sTB8,10,TRUE,QIAGEN digital insights,analyze NGS data,FALSE
FALSE,3111,JR7QKHYclU8,10,,Not Labeled,N/A,
FALSE,3112,dmK5LvPSDGo,10,TRUE,Disney+,FX's Shogun tv show,FALSE
FALSE,3113,Wgs23qMQ_n8,10,TRUE,iphone,iphone 15 emergency sos,FALSE
FALSE,3114,Ak8ilK-L9uM,10,TRUE,Interac,Interact transferring funds,FALSE
FALSE,3115,RoBU1GEvybY,10,TRUE,pam pam pam,pam pam pam colour and shapes,FALSE
FALSE,3116,K463PEbnh9E,10,TRUE,houseful,houseful mortgage ,FALSE
FALSE,3117,mQHMp-Yf9gI,10,TRUE,Canadian armed forces,Canadian armed forces jobs,FALSE
FALSE,3118,8q2D4ZfSY8E,10,TRUE,Cadillac ,2024 cadillac lyriq,FALSE
FALSE,3119,3uNy3ly36pY,10,TRUE,Canadian food inspection agency,Canadian food inspection agency,FALSE
FALSE,3120,otujTcUpuiQ,10,TRUE,Adidas,Adidas athletics,FALSE
FALSE,3121,hB15Is-Z55U,10,TRUE,Lethbridge College,Lethbridge College programs,FALSE
FALSE,3122,kFzrIFQCUnc,10,TRUE,Tempelton religion trust,Spirituality ,FALSE
FALSE,3123,jo5adhgoMyg,10,TRUE,Funcom,Empyrion dark facts game,FALSE
FALSE,3124,i_K65lY0uag,10,TRUE,Squarespace,Squarespace classes,FALSE
FALSE,3125,-6fv5h9QWBY,10,TRUE,Fresh slice pizza,Fresh slice pizza,TRUE
FALSE,3126,ZbRDlp_xpUQ,10,TRUE,Tylenol,tylenol sinus medication,FALSE
FALSE,3127,#NAME?,10,TRUE,Altitude sports,Altitude sports and adventure,FALSE
FALSE,3128,P2DsTGKU5gE,10,TRUE,Lexus,Pre-owned Vehicles,FALSE
FALSE,3129,g7ai5Dl0o70,14,TRUE,HP,smart tank,FALSE
FALSE,3130,Bbn2coNv49Q,14,TRUE,genesis,car,FALSE
FALSE,3131,eyDS-QRM8p0,14,TRUE,DaRealStevy,music video,FALSE
FALSE,3132,4hyi9Rta0Mc,14,TRUE,fabricare,laundry mat,FALSE
FALSE,3133,#NAME?,14,TRUE,Calgary waste collection,waste collection,FALSE
FALSE,3134,V4NwQe7UIYI,14,TRUE,Fangirl,music video ,FALSE
FALSE,3135,JdWam2xlQ0s,14,TRUE,Rocky Mountain Dog,pet accessories,FALSE
FALSE,3136,iRA0THGP8h4,14,TRUE,Auto House,car dealership,FALSE
FALSE,3137,7uj26JA1jbY,14,TRUE,Global,Elsbeth tv series trailer,FALSE
FALSE,3138,MB-f5Vk9tf0,14,TRUE,EPYKA,video game,FALSE
FALSE,3139,HIRuGc-e8yQ,14,TRUE,Global TV,Elsbeth tv series trailer,FALSE
FALSE,3140,W1FfkOMFWlg,14,TRUE,Calgary Coop,Toonies for tummies fundraiser ,FALSE
FALSE,3141,TVWyPwzRtbE,14,TRUE,Ford,Bronco Sport,FALSE
FALSE,3142,F4S0bU9vRn8,14,TRUE,Ford,F150,FALSE
FALSE,3143,UIxNEkCHaEo,14,TRUE,Apple,iPhone 15,FALSE
FALSE,3144,eBTTO5_zdgU,14,TRUE,Lil Tjay,Good life music video,FALSE
FALSE,3145,vfAMyyyVmsA,14,FALSE,Not Labeled,N/A,
FALSE,3146,c_qSLoWv0pI,14,TRUE,Escape the Mad Empire,video game,FALSE
FALSE,3147,sHUAq7f_oUU,14,TRUE,Midea,home appliances,FALSE
FALSE,3148,fprmDDJshLc,14,TRUE,Popeye's,supplements,FALSE
FALSE,3149,BqfrQOHLQPQ,14,TRUE,Pitbull,Ese culo music video ,FALSE
FALSE,3150,3C8JbO06GRA,14,TRUE,Rainbow Six,esports,FALSE
FALSE,3151,Nanr9G6Nix0,14,TRUE,Bow Valley College,post secondary school,FALSE
FALSE,3152,5o8JJmACpV8,14,TRUE,LUM,Motions,FALSE
FALSE,3153,A6eIGAPgQi8,14,,Not Labeled,N/A,
FALSE,3154,Ug_uDxft5BQ,14,TRUE,Voila,grocery delivery ,FALSE
FALSE,3155,J8d0chvW148,14,TRUE,Ford,F150,FALSE
FALSE,3156,dR_EASlfGO0,14,TRUE,Universal ,Kung Fu Panda trailer,FALSE
FALSE,3157,CTt7ic07deA,14,TRUE,Ashley,furniture,FALSE
FALSE,3158,O55DVPKrx-Q,14,TRUE,Calgary Coop,mobile app,FALSE
FALSE,3159,05EzkXseqBM,14,TRUE,Korean band,music video ,FALSE
FALSE,3160,sExV4Q3554k,14,TRUE,RBC,bank,FALSE
FALSE,3161,lQ9vlCRda9k,14,TRUE,EVE online,video game,FALSE
FALSE,3162,vXDtcW2-Vds,14,TRUE,WoolRoom,wool,FALSE
FALSE,3163,fj1KqKvulJM,14,TRUE,Canadian Digestive Health Foundation,biotherapies,FALSE
FALSE,3164,jyUs7uKDnsg,14,TRUE,Squarespace,web developer,FALSE
FALSE,3165,CoKup7rOsUo,14,TRUE,Grammerly,grammar app,FALSE
FALSE,3166,SiBcLey288Q,14,TRUE,voila,grocery delivery,FALSE
FALSE,3167,nk3tG7dpnkc,14,TRUE,university of regina,imagineur program,FALSE
FALSE,3168,1-uCA1JIKN4,14,TRUE,Tek Savvy,internet,FALSE
FALSE,3169,1Vvsu23viHg,14,TRUE,VCAD,design school,FALSE
FALSE,3170,vAsemkeLh_Q,14,FALSE,Not Labeled,N/A,
FALSE,3171,gCel432oemk,14,TRUE,dell,xps,FALSE
FALSE,3172,vkii_MofnZA,14,TRUE,grammarly,grammar software,FALSE
